timestamp,market_slug,question,strategy,side,entry_price,size,confidence,reason,status,payout,end_date,market_type,strategy_version,fees,fill_price
2026-04-11T13:59:36.843325+00:00,hype-updown-5m-1775915700,"Hyperliquid Up or Down - April 11, 9:55AM-10:00AM ET",updown,YES,0.8700,8.90,0.31,"HYPE implied UP at 87%, edge +7.6%, 23s to close",lost,0.00,2026-04-11T14:00:00+00:00,5m,0,0.0000,
2026-04-11T14:09:37.228098+00:00,eth-updown-5m-1775916300,"Ethereum Up or Down - April 11, 10:05AM-10:10AM ET",updown,YES,0.7850,7.52,0.30,"ETH implied UP at 78%, edge +7.3%, 23s to close, price confirms (+0.003%)",won,9.59,2026-04-11T14:10:00+00:00,5m,0,0.0000,
2026-04-11T14:14:37.184676+00:00,eth-updown-5m-1775916600,"Ethereum Up or Down - April 11, 10:10AM-10:15AM ET",updown,NO,0.8550,6.84,0.31,"ETH implied DOWN at 14%, edge -7.3%, 23s to close",won,8.00,2026-04-11T14:15:00+00:00,5m,0,0.0000,
2026-04-11T14:24:37.332718+00:00,btc-updown-5m-1775917200,"Bitcoin Up or Down - April 11, 10:20AM-10:25AM ET",updown,YES,0.8350,7.45,0.29,"BTC implied UP at 84%, edge +7.0%, 23s to close",won,8.92,2026-04-11T14:25:00+00:00,5m,0,0.0000,
2026-04-11T14:34:37.781265+00:00,hype-updown-5m-1775917800,"Hyperliquid Up or Down - April 11, 10:30AM-10:35AM ET",updown,NO,0.8700,8.45,0.31,"HYPE implied DOWN at 13%, edge -7.5%, 22s to close",won,9.72,2026-04-11T14:35:00+00:00,5m,0,0.0000,
2026-04-11T14:39:52.589546+00:00,doge-updown-5m-1775918100,"Dogecoin Up or Down - April 11, 10:35AM-10:40AM ET",updown,NO,0.8450,17.47,0.55,"DOGE implied DOWN at 16%, edge -7.2%, 7s to close, price neutral (+0.000%)",won,20.67,2026-04-11T14:40:00+00:00,5m,0,0.0000,
2026-04-11T14:44:37.992176+00:00,doge-updown-5m-1775918400,"Dogecoin Up or Down - April 11, 10:40AM-10:45AM ET",updown,NO,0.8050,5.48,0.27,"DOGE implied DOWN at 20%, edge -6.6%, 22s to close, price neutral (+0.080%)",won,6.80,2026-04-11T14:45:00+00:00,5m,0,0.0000,
2026-04-11T14:54:38.752584+00:00,sol-updown-5m-1775919000,"Solana Up or Down - April 11, 10:50AM-10:55AM ET",updown,YES,0.8600,8.80,0.31,"SOL implied UP at 86%, edge +7.4%, 21s to close",won,10.23,2026-04-11T14:55:00+00:00,5m,0,0.0000,
2026-04-11T14:59:37.552450+00:00,xrp-updown-5m-1775919300,"XRP Up or Down - April 11, 10:55AM-11:00AM ET",updown,NO,0.8200,7.88,0.28,"XRP implied DOWN at 18%, edge -6.8%, 23s to close",won,9.61,2026-04-11T15:00:00+00:00,5m,0,0.0000,
2026-04-11T15:04:37.865275+00:00,sol-updown-5m-1775919600,"Solana Up or Down - April 11, 11:00AM-11:05AM ET",updown,NO,0.8750,8.30,0.31,"SOL implied DOWN at 12%, edge -7.5%, 23s to close, price neutral (+0.000%)",won,9.48,2026-04-11T15:05:00+00:00,5m,0,0.0000,
2026-04-11T15:09:52.589995+00:00,bnb-updown-5m-1775919900,"BNB Up or Down - April 11, 11:05AM-11:10AM ET",updown,YES,0.8600,20.39,0.56,"BNB implied UP at 86%, edge +7.4%, 8s to close, price neutral (+0.000%)",lost,0.00,2026-04-11T15:10:00+00:00,5m,0,0.0000,
2026-04-11T15:19:37.792457+00:00,bnb-updown-5m-1775920500,"BNB Up or Down - April 11, 11:15AM-11:20AM ET",updown,YES,0.8650,7.26,0.31,"BNB implied UP at 86%, edge +7.5%, 22s to close, price neutral (+0.000%)",won,8.39,2026-04-11T15:20:00+00:00,5m,0,0.0000,
2026-04-11T15:24:37.716317+00:00,sol-updown-5m-1775920800,"Solana Up or Down - April 11, 11:20AM-11:25AM ET",updown,NO,0.8550,6.30,0.31,"SOL implied DOWN at 14%, edge -7.3%, 22s to close",won,7.37,2026-04-11T15:25:00+00:00,5m,0,0.0000,
2026-04-11T15:24:37.721952+00:00,eth-updown-5m-1775920800,"Ethereum Up or Down - April 11, 11:20AM-11:25AM ET",updown,NO,0.8250,5.15,0.29,"ETH implied DOWN at 18%, edge -6.9%, 22s to close",won,6.25,2026-04-11T15:25:00+00:00,5m,0,0.0000,
2026-04-11T15:28:08.283437+00:00,xrp-updown-15m-1775920500,"XRP Up or Down - April 11, 11:15AM-11:30AM ET",updown,NO,0.8600,6.84,0.31,"XRP implied DOWN at 14%, edge -7.4%, 112s to close, price neutral (+0.000%)",lost,0.00,2026-04-11T15:30:00+00:00,15m,0,0.0000,
2026-04-11T15:39:37.834982+00:00,bnb-updown-5m-1775921700,"BNB Up or Down - April 11, 11:35AM-11:40AM ET",updown,NO,0.8250,6.07,0.29,"BNB implied DOWN at 18%, edge -6.9%, 22s to close, price neutral (+0.000%)",won,7.36,2026-04-11T15:40:00+00:00,5m,0,0.0000,
2026-04-11T15:39:37.839001+00:00,sol-updown-5m-1775921700,"Solana Up or Down - April 11, 11:35AM-11:40AM ET",updown,NO,0.8150,5.34,0.28,"SOL implied DOWN at 18%, edge -6.7%, 22s to close, price neutral (+0.000%)",won,6.55,2026-04-11T15:40:00+00:00,5m,0,0.0000,
2026-04-11T15:43:08.497674+00:00,eth-updown-15m-1775921400,"Ethereum Up or Down - April 11, 11:30AM-11:45AM ET",updown,NO,0.8450,5.36,0.30,"ETH implied DOWN at 16%, edge -7.2%, 112s to close, price neutral (+0.000%)",won,6.34,2026-04-11T15:45:00+00:00,15m,0,0.0000,
2026-04-11T15:44:38.967001+00:00,eth-updown-5m-1775922000,"Ethereum Up or Down - April 11, 11:40AM-11:45AM ET",updown,NO,0.8200,4.46,0.28,"ETH implied DOWN at 18%, edge -6.8%, 21s to close",won,5.44,2026-04-11T15:45:00+00:00,5m,0,0.0000,
2026-04-11T15:44:38.972746+00:00,sol-updown-5m-1775922000,"Solana Up or Down - April 11, 11:40AM-11:45AM ET",updown,NO,0.8100,3.92,0.28,"SOL implied DOWN at 19%, edge -6.7%, 22s to close",won,4.84,2026-04-11T15:45:00+00:00,5m,0,0.0000,
2026-04-11T15:49:36.667838+00:00,bnb-updown-5m-1775922300,"BNB Up or Down - April 11, 11:45AM-11:50AM ET",updown,YES,0.8750,6.31,0.31,"BNB implied UP at 88%, edge +7.5%, 24s to close, price neutral (+0.000%)",lost,0.00,2026-04-11T15:50:00+00:00,5m,0,0.0000,
2026-04-11T15:54:36.072713+00:00,sol-updown-5m-1775922600,"Solana Up or Down - April 11, 11:50AM-11:55AM ET",updown,YES,0.8750,6.82,0.31,"SOL implied UP at 88%, edge +7.5%, 24s to close, price neutral (+0.000%)",won,7.80,2026-04-11T15:55:00+00:00,5m,0,0.0000,
2026-04-11T15:59:26.645897+00:00,sol-updown-15m-1775922300,"Solana Up or Down - April 11, 11:45AM-12:00PM ET",updown,YES,0.8650,6.89,0.31,"SOL implied UP at 86%, edge +7.5%, 33s to close",won,7.97,2026-04-11T16:00:00+00:00,15m,0,0.0000,
2026-04-11T15:59:36.686604+00:00,hype-updown-5m-1775922900,"Hyperliquid Up or Down - April 11, 11:55AM-12:00PM ET",updown,YES,0.8450,5.80,0.30,"HYPE implied UP at 84%, edge +7.2%, 23s to close",won,6.87,2026-04-11T16:00:00+00:00,5m,0,0.0000,
2026-04-11T15:59:51.596829+00:00,sol-updown-5m-1775922900,"Solana Up or Down - April 11, 11:55AM-12:00PM ET",updown,YES,0.8400,12.17,0.52,"SOL implied UP at 84%, edge +7.1%, 8s to close, price neutral (+0.000%)",won,14.49,2026-04-11T16:00:00+00:00,5m,0,0.0000,
2026-04-11T16:04:36.718342+00:00,eth-updown-5m-1775923200,"Ethereum Up or Down - April 11, 12:00PM-12:05PM ET",updown,NO,0.8450,4.82,0.30,"ETH implied DOWN at 16%, edge -7.2%, 23s to close, price neutral (+0.000%)",won,5.71,2026-04-11T16:05:00+00:00,5m,0,0.0000,
2026-04-11T16:14:37.300554+00:00,hype-updown-5m-1775923800,"Hyperliquid Up or Down - April 11, 12:10PM-12:15PM ET",updown,YES,0.8750,7.49,0.31,"HYPE implied UP at 88%, edge +7.5%, 23s to close",won,8.56,2026-04-11T16:15:00+00:00,5m,0,0.0000,
2026-04-11T16:24:37.023975+00:00,doge-updown-5m-1775924400,"Dogecoin Up or Down - April 11, 12:20PM-12:25PM ET",updown,NO,0.8150,6.45,0.28,"DOGE implied DOWN at 18%, edge -6.7%, 23s to close, price neutral (+0.000%)",won,7.92,2026-04-11T16:25:00+00:00,5m,0,0.0000,
2026-04-11T16:29:27.412849+00:00,sol-updown-15m-1775924100,"Solana Up or Down - April 11, 12:15PM-12:30PM ET",updown,NO,0.8450,7.25,0.30,"SOL implied DOWN at 16%, edge -7.2%, 33s to close",won,8.58,2026-04-11T16:30:00+00:00,15m,0,0.0000,
2026-04-11T16:29:37.465410+00:00,eth-updown-5m-1775924700,"Ethereum Up or Down - April 11, 12:25PM-12:30PM ET",updown,YES,0.8400,6.44,0.30,"ETH implied UP at 84%, edge +7.1%, 23s to close, price neutral (-0.009%)",won,7.67,2026-04-11T16:30:00+00:00,5m,0,0.0000,
2026-04-11T16:29:37.465745+00:00,sol-updown-5m-1775924700,"Solana Up or Down - April 11, 12:25PM-12:30PM ET",updown,YES,0.8250,5.54,0.29,"SOL implied UP at 82%, edge +6.9%, 23s to close, price neutral (+0.000%)",won,6.72,2026-04-11T16:30:00+00:00,5m,0,0.0000,
2026-04-11T16:34:37.698000+00:00,sol-updown-5m-1775925000,"Solana Up or Down - April 11, 12:30PM-12:35PM ET",updown,YES,0.8700,6.70,0.31,"SOL implied UP at 87%, edge +7.6%, 22s to close",won,7.70,2026-04-11T16:35:00+00:00,5m,0,0.0000,
2026-04-11T16:39:37.736036+00:00,doge-updown-5m-1775925300,"Dogecoin Up or Down - April 11, 12:35PM-12:40PM ET",updown,YES,0.8650,7.40,0.31,"DOGE implied UP at 86%, edge +7.5%, 22s to close",won,8.56,2026-04-11T16:40:00+00:00,5m,0,0.0000,
2026-04-11T16:39:37.739528+00:00,bnb-updown-5m-1775925300,"BNB Up or Down - April 11, 12:35PM-12:40PM ET",updown,YES,0.8050,5.47,0.27,"BNB implied UP at 80%, edge +6.6%, 22s to close",won,6.80,2026-04-11T16:40:00+00:00,5m,0,0.0000,
2026-04-11T16:44:37.876354+00:00,hype-updown-5m-1775925600,"Hyperliquid Up or Down - April 11, 12:40PM-12:45PM ET",updown,YES,0.8050,5.66,0.27,"HYPE implied UP at 80%, edge +6.6%, 22s to close",won,7.03,2026-04-11T16:45:00+00:00,5m,0,0.0000,
2026-04-11T16:49:38.203740+00:00,bnb-updown-5m-1775925900,"BNB Up or Down - April 11, 12:45PM-12:50PM ET",updown,NO,0.8250,6.95,0.29,"BNB implied DOWN at 18%, edge -6.9%, 22s to close, price neutral (+0.000%)",won,8.42,2026-04-11T16:50:00+00:00,5m,0,0.0000,
2026-04-11T16:54:38.007189+00:00,doge-updown-5m-1775926200,"Dogecoin Up or Down - April 11, 12:50PM-12:55PM ET",updown,NO,0.8550,7.65,0.31,"DOGE implied DOWN at 14%, edge -7.3%, 22s to close",won,8.94,2026-04-11T16:55:00+00:00,5m,0,0.0000,
2026-04-11T16:59:38.298407+00:00,doge-updown-5m-1775926500,"Dogecoin Up or Down - April 11, 12:55PM-1:00PM ET",updown,YES,0.8550,8.63,0.31,"DOGE implied UP at 86%, edge +7.3%, 22s to close",lost,0.00,2026-04-11T17:00:00+00:00,5m,0,0.0000,
2026-04-11T17:09:38.691031+00:00,hype-updown-5m-1775927100,"Hyperliquid Up or Down - April 11, 1:05PM-1:10PM ET",updown,NO,0.8750,8.04,0.31,"HYPE implied DOWN at 12%, edge -7.5%, 21s to close",won,9.19,2026-04-11T17:10:00+00:00,5m,0,0.0000,
2026-04-11T17:09:38.694402+00:00,sol-updown-5m-1775927100,"Solana Up or Down - April 11, 1:05PM-1:10PM ET",updown,NO,0.8350,6.52,0.29,"SOL implied DOWN at 16%, edge -7.0%, 21s to close",won,7.81,2026-04-11T17:10:00+00:00,5m,0,0.0000,
2026-04-11T17:14:28.874143+00:00,eth-updown-15m-1775926800,"Ethereum Up or Down - April 11, 1:00PM-1:15PM ET",updown,NO,0.8550,8.00,0.31,"ETH implied DOWN at 14%, edge -7.3%, 31s to close",won,9.36,2026-04-11T17:15:00+00:00,15m,0,0.0000,
2026-04-11T17:19:39.178375+00:00,hype-updown-5m-1775927700,"Hyperliquid Up or Down - April 11, 1:15PM-1:20PM ET",updown,NO,0.8500,8.02,0.30,"HYPE implied DOWN at 15%, edge -7.2%, 21s to close",won,9.43,2026-04-11T17:20:00+00:00,5m,0,0.0000,
2026-04-11T17:19:39.181369+00:00,xrp-updown-5m-1775927700,"XRP Up or Down - April 11, 1:15PM-1:20PM ET",updown,NO,0.8200,6.56,0.28,"XRP implied DOWN at 18%, edge -6.8%, 21s to close, price neutral (+0.000%)",won,8.00,2026-04-11T17:20:00+00:00,5m,0,0.0000,
2026-04-11T17:24:39.313539+00:00,doge-updown-5m-1775928000,"Dogecoin Up or Down - April 11, 1:20PM-1:25PM ET",updown,NO,0.8300,6.16,0.29,"DOGE implied DOWN at 17%, edge -6.9%, 21s to close",lost,0.00,2026-04-11T17:25:00+00:00,5m,0,0.0000,
2026-04-11T17:29:39.351613+00:00,eth-updown-15m-1775927700,"Ethereum Up or Down - April 11, 1:15PM-1:30PM ET",updown,YES,0.8600,11.62,0.40,"ETH implied UP at 86%, edge +7.4%, 21s to close, price neutral (-0.004%)",won,13.51,2026-04-11T17:30:00+00:00,15m,0,0.0000,
2026-04-11T17:29:39.352210+00:00,xrp-updown-5m-1775928300,"XRP Up or Down - April 11, 1:25PM-1:30PM ET",updown,NO,0.8300,6.13,0.29,"XRP implied DOWN at 17%, edge -6.9%, 21s to close, price neutral (+0.000%)",won,7.38,2026-04-11T17:30:00+00:00,5m,0,0.0000,
2026-04-11T17:34:29.426459+00:00,xrp-updown-5m-1775928600,"XRP Up or Down - April 11, 1:30PM-1:35PM ET",updown,YES,0.8200,5.38,0.28,"XRP implied UP at 82%, edge +6.8%, 31s to close",won,6.56,2026-04-11T17:35:00+00:00,5m,0,0.0000,
2026-04-11T17:44:29.975496+00:00,doge-updown-5m-1775929200,"Dogecoin Up or Down - April 11, 1:40PM-1:45PM ET",updown,NO,0.8400,7.87,0.30,"DOGE implied DOWN at 16%, edge -7.1%, 30s to close",won,9.37,2026-04-11T17:45:00+00:00,5m,0,0.0000,
2026-04-11T17:59:30.508276+00:00,xrp-updown-5m-1775930100,"XRP Up or Down - April 11, 1:55PM-2:00PM ET",updown,NO,0.8150,7.39,0.28,"XRP implied DOWN at 18%, edge -6.7%, 29s to close",won,9.06,2026-04-11T18:00:00+00:00,5m,0,0.0000,
2026-04-11T18:04:35.668916+00:00,bnb-updown-5m-1775930400,"BNB Up or Down - April 11, 2:00PM-2:05PM ET",updown,NO,0.8200,8.40,0.33,"BNB implied DOWN at 18%, edge -7.8%, 24s to close, price confirms (-0.003%)",won,10.25,2026-04-11T18:05:00+00:00,5m,0,0.0000,
2026-04-11T18:04:35.672213+00:00,sol-updown-5m-1775930400,"Solana Up or Down - April 11, 2:00PM-2:05PM ET",updown,NO,0.8450,6.59,0.30,"SOL implied DOWN at 16%, edge -7.2%, 24s to close, price neutral (+0.000%)",won,7.80,2026-04-11T18:05:00+00:00,5m,0,0.0000,
2026-04-11T18:09:35.745358+00:00,bnb-updown-5m-1775930700,"BNB Up or Down - April 11, 2:05PM-2:10PM ET",updown,YES,0.8100,7.52,0.32,"BNB implied UP at 81%, edge +7.7%, 24s to close, price confirms (+0.005%)",won,9.29,2026-04-11T18:10:00+00:00,5m,0,0.0000,
2026-04-11T18:14:36.058394+00:00,eth-updown-5m-1775931000,"Ethereum Up or Down - April 11, 2:10PM-2:15PM ET",updown,NO,0.7750,8.68,0.30,"ETH implied DOWN at 22%, edge -7.1%, 24s to close, price confirms (-0.002%)",lost,0.00,2026-04-11T18:15:00+00:00,5m,0,0.0000,
2026-04-11T18:14:36.061903+00:00,xrp-updown-5m-1775931000,"XRP Up or Down - April 11, 2:10PM-2:15PM ET",updown,NO,0.8300,7.55,0.29,"XRP implied DOWN at 17%, edge -6.9%, 24s to close, price neutral (+0.000%)",won,9.10,2026-04-11T18:15:00+00:00,5m,0,0.0000,
2026-04-11T18:29:36.669570+00:00,doge-updown-5m-1775931900,"Dogecoin Up or Down - April 11, 2:25PM-2:30PM ET",updown,YES,0.8750,8.63,0.31,"DOGE implied UP at 88%, edge +7.5%, 23s to close",won,9.86,2026-04-11T18:30:00+00:00,5m,0,0.0000,
2026-04-11T18:29:36.675065+00:00,hype-updown-5m-1775931900,"Hyperliquid Up or Down - April 11, 2:25PM-2:30PM ET",updown,YES,0.8150,6.56,0.28,"HYPE implied UP at 82%, edge +6.7%, 23s to close",lost,0.00,2026-04-11T18:30:00+00:00,5m,0,0.0000,
2026-04-11T18:49:37.183676+00:00,bnb-updown-5m-1775933100,"BNB Up or Down - April 11, 2:45PM-2:50PM ET",updown,YES,0.8450,7.55,0.30,"BNB implied UP at 84%, edge +7.2%, 23s to close, price neutral (+0.000%)",won,8.94,2026-04-11T18:50:00+00:00,5m,0,0.0000,
2026-04-11T18:59:28.007111+00:00,xrp-updown-15m-1775933100,"XRP Up or Down - April 11, 2:45PM-3:00PM ET",updown,NO,0.8450,7.69,0.30,"XRP implied DOWN at 16%, edge -7.2%, 32s to close",lost,0.00,2026-04-11T19:00:00+00:00,15m,0,0.0000,
2026-04-11T18:59:42.766814+00:00,sol-updown-15m-1775933100,"Solana Up or Down - April 11, 2:45PM-3:00PM ET",updown,NO,0.8300,12.36,0.44,"SOL implied DOWN at 17%, edge -6.9%, 17s to close, price neutral (+0.000%)",lost,0.00,2026-04-11T19:00:00+00:00,15m,0,0.0000,
2026-04-11T19:04:38.207553+00:00,hype-updown-5m-1775934000,"Hyperliquid Up or Down - April 11, 3:00PM-3:05PM ET",updown,NO,0.8650,6.09,0.31,"HYPE implied DOWN at 14%, edge -7.5%, 22s to close",won,7.04,2026-04-11T19:05:00+00:00,5m,0,0.0000,
2026-04-11T19:09:38.252332+00:00,bnb-updown-5m-1775934300,"BNB Up or Down - April 11, 3:05PM-3:10PM ET",updown,YES,0.8300,4.89,0.29,"BNB implied UP at 83%, edge +7.0%, 22s to close",won,5.89,2026-04-11T19:10:00+00:00,5m,0,0.0000,
2026-04-11T19:14:38.530014+00:00,hype-updown-5m-1775934600,"Hyperliquid Up or Down - April 11, 3:10PM-3:15PM ET",updown,NO,0.8250,5.55,0.29,"HYPE implied DOWN at 18%, edge -6.9%, 21s to close",won,6.72,2026-04-11T19:15:00+00:00,5m,0,0.0000,
2026-04-11T19:14:38.530968+00:00,doge-updown-5m-1775934600,"Dogecoin Up or Down - April 11, 3:10PM-3:15PM ET",updown,NO,0.8150,4.87,0.28,"DOGE implied DOWN at 18%, edge -6.7%, 21s to close, price neutral (+0.000%)",won,5.98,2026-04-11T19:15:00+00:00,5m,0,0.0000,
2026-04-11T19:19:38.566361+00:00,xrp-updown-5m-1775934900,"XRP Up or Down - April 11, 3:15PM-3:20PM ET",updown,YES,0.8700,5.91,0.31,"XRP implied UP at 87%, edge +7.6%, 21s to close",lost,0.00,2026-04-11T19:20:00+00:00,5m,0,0.0000,
2026-04-11T19:24:38.855213+00:00,sol-updown-5m-1775935200,"Solana Up or Down - April 11, 3:20PM-3:25PM ET",updown,NO,0.8750,5.94,0.31,"SOL implied DOWN at 12%, edge -7.5%, 21s to close",won,6.79,2026-04-11T19:25:00+00:00,5m,0,0.0000,
2026-04-11T19:24:38.858898+00:00,xrp-updown-5m-1775935200,"XRP Up or Down - April 11, 3:20PM-3:25PM ET",updown,NO,0.8750,5.32,0.31,"XRP implied DOWN at 12%, edge -7.5%, 21s to close",won,6.08,2026-04-11T19:25:00+00:00,5m,0,0.0000,
2026-04-11T19:29:29.019114+00:00,sol-updown-15m-1775934900,"Solana Up or Down - April 11, 3:15PM-3:30PM ET",updown,YES,0.8550,4.59,0.31,"SOL implied UP at 86%, edge +7.3%, 31s to close",won,5.37,2026-04-11T19:30:00+00:00,15m,0,0.0000,
2026-04-11T19:29:39.053192+00:00,eth-updown-5m-1775935500,"Ethereum Up or Down - April 11, 3:25PM-3:30PM ET",updown,YES,0.8350,3.88,0.29,"ETH implied UP at 84%, edge +7.0%, 21s to close, price neutral (+0.000%)",won,4.65,2026-04-11T19:30:00+00:00,5m,0,0.0000,
2026-04-11T19:39:29.471188+00:00,eth-updown-5m-1775936100,"Ethereum Up or Down - April 11, 3:35PM-3:40PM ET",updown,NO,0.8450,5.87,0.30,"ETH implied DOWN at 16%, edge -7.2%, 31s to close",won,6.94,2026-04-11T19:40:00+00:00,5m,0,0.0000,
2026-04-11T19:49:29.788541+00:00,xrp-updown-5m-1775936700,"XRP Up or Down - April 11, 3:45PM-3:50PM ET",updown,NO,0.8500,6.07,0.30,"XRP implied DOWN at 15%, edge -7.2%, 30s to close, price neutral (+0.000%)",won,7.14,2026-04-11T19:50:00+00:00,5m,0,0.0000,
2026-04-11T19:49:29.791651+00:00,bnb-updown-5m-1775936700,"BNB Up or Down - April 11, 3:45PM-3:50PM ET",updown,NO,0.8250,5.04,0.29,"BNB implied DOWN at 18%, edge -6.9%, 30s to close, price neutral (+0.000%)",won,6.11,2026-04-11T19:50:00+00:00,5m,0,0.0000,
2026-04-11T19:54:30.106495+00:00,eth-updown-5m-1775937000,"Ethereum Up or Down - April 11, 3:50PM-3:55PM ET",updown,NO,0.7750,6.12,0.30,"ETH implied DOWN at 22%, edge -7.1%, 30s to close, price confirms (-0.018%)",won,7.89,2026-04-11T19:55:00+00:00,5m,0,0.0000,
2026-04-11T20:09:36.039666+00:00,doge-updown-5m-1775937900,"Dogecoin Up or Down - April 11, 4:05PM-4:10PM ET",updown,YES,0.8350,6.16,0.29,"DOGE implied UP at 84%, edge +7.0%, 24s to close, price neutral (+0.000%)",won,7.38,2026-04-11T20:10:00+00:00,5m,0,0.0000,
2026-04-11T20:19:36.694768+00:00,bnb-updown-5m-1775938500,"BNB Up or Down - April 11, 4:15PM-4:20PM ET",updown,YES,0.8550,6.68,0.31,"BNB implied UP at 86%, edge +7.3%, 24s to close, price neutral (+0.000%)",won,7.81,2026-04-11T20:20:00+00:00,5m,0,0.0000,
2026-04-11T20:29:37.146524+00:00,hype-updown-5m-1775939100,"Hyperliquid Up or Down - April 11, 4:25PM-4:30PM ET",updown,NO,0.8550,6.80,0.31,"HYPE implied DOWN at 14%, edge -7.3%, 23s to close",lost,0.00,2026-04-11T20:30:00+00:00,5m,0,0.0000,
2026-04-11T20:44:37.573605+00:00,hype-updown-5m-1775940000,"Hyperliquid Up or Down - April 11, 4:40PM-4:45PM ET",updown,YES,0.8650,6.30,0.31,"HYPE implied UP at 86%, edge +7.5%, 22s to close",won,7.28,2026-04-11T20:45:00+00:00,5m,0,0.0000,
2026-04-11T20:44:37.579167+00:00,bnb-updown-5m-1775940000,"BNB Up or Down - April 11, 4:40PM-4:45PM ET",updown,YES,0.8250,4.97,0.29,"BNB implied UP at 82%, edge +6.9%, 22s to close",won,6.03,2026-04-11T20:45:00+00:00,5m,0,0.0000,
2026-04-11T20:54:38.058659+00:00,xrp-updown-5m-1775940600,"XRP Up or Down - April 11, 4:50PM-4:55PM ET",updown,NO,0.8650,6.51,0.31,"XRP implied DOWN at 14%, edge -7.5%, 22s to close, price neutral (+0.000%)",won,7.52,2026-04-11T20:55:00+00:00,5m,0,0.0000,
2026-04-11T20:59:28.386341+00:00,sol-updown-15m-1775940300,"Solana Up or Down - April 11, 4:45PM-5:00PM ET",updown,YES,0.8300,5.93,0.29,"SOL implied UP at 83%, edge +7.0%, 32s to close",won,7.15,2026-04-11T21:00:00+00:00,15m,0,0.0000,
2026-04-11T20:59:38.203643+00:00,bnb-updown-5m-1775940900,"BNB Up or Down - April 11, 4:55PM-5:00PM ET",updown,NO,0.8450,5.64,0.30,"BNB implied DOWN at 16%, edge -7.2%, 22s to close",won,6.67,2026-04-11T21:00:00+00:00,5m,0,0.0000,
2026-04-11T21:04:38.442137+00:00,doge-updown-5m-1775941200,"Dogecoin Up or Down - April 11, 5:00PM-5:05PM ET",updown,NO,0.8450,5.79,0.30,"DOGE implied DOWN at 16%, edge -7.2%, 22s to close",won,6.85,2026-04-11T21:05:00+00:00,5m,0,0.0000,
2026-04-11T21:04:38.447855+00:00,sol-updown-5m-1775941200,"Solana Up or Down - April 11, 5:00PM-5:05PM ET",updown,NO,0.8450,5.22,0.30,"SOL implied DOWN at 16%, edge -7.2%, 22s to close",lost,0.00,2026-04-11T21:05:00+00:00,5m,0,0.0000,
2026-04-11T21:04:38.447998+00:00,xrp-updown-5m-1775941200,"XRP Up or Down - April 11, 5:00PM-5:05PM ET",updown,NO,0.8450,4.71,0.30,"XRP implied DOWN at 16%, edge -7.2%, 22s to close",won,5.57,2026-04-11T21:05:00+00:00,5m,0,0.0000,
2026-04-11T21:04:38.448100+00:00,hype-updown-5m-1775941200,"Hyperliquid Up or Down - April 11, 5:00PM-5:05PM ET",updown,YES,0.8150,3.85,0.28,"HYPE implied UP at 82%, edge +6.7%, 22s to close",won,4.73,2026-04-11T21:05:00+00:00,5m,0,0.0000,
2026-04-11T21:09:38.796419+00:00,bnb-updown-5m-1775941500,"BNB Up or Down - April 11, 5:05PM-5:10PM ET",updown,YES,0.8750,4.83,0.31,"BNB implied UP at 88%, edge +7.5%, 21s to close",won,5.52,2026-04-11T21:10:00+00:00,5m,0,0.0000,
2026-04-11T21:09:38.797233+00:00,sol-updown-5m-1775941500,"Solana Up or Down - April 11, 5:05PM-5:10PM ET",updown,YES,0.8600,4.24,0.31,"SOL implied UP at 86%, edge +7.4%, 21s to close",won,4.93,2026-04-11T21:10:00+00:00,5m,0,0.0000,
2026-04-11T21:09:38.800212+00:00,hype-updown-5m-1775941500,"Hyperliquid Up or Down - April 11, 5:05PM-5:10PM ET",updown,YES,0.8100,3.24,0.28,"HYPE implied UP at 81%, edge +6.7%, 21s to close",lost,0.00,2026-04-11T21:10:00+00:00,5m,0,0.0000,
2026-04-11T21:14:28.880228+00:00,sol-updown-15m-1775941200,"Solana Up or Down - April 11, 5:00PM-5:15PM ET",updown,YES,0.8150,4.53,0.28,"SOL implied UP at 82%, edge +6.7%, 31s to close",won,5.56,2026-04-11T21:15:00+00:00,15m,0,0.0000,
2026-04-11T21:14:38.653313+00:00,doge-updown-5m-1775941800,"Dogecoin Up or Down - April 11, 5:10PM-5:15PM ET",updown,NO,0.8250,4.27,0.29,"DOGE implied DOWN at 18%, edge -6.9%, 21s to close",lost,0.00,2026-04-11T21:15:00+00:00,5m,0,0.0000,
2026-04-11T21:19:38.967850+00:00,bnb-updown-5m-1775942100,"BNB Up or Down - April 11, 5:15PM-5:20PM ET",updown,NO,0.8450,5.16,0.30,"BNB implied DOWN at 16%, edge -7.2%, 21s to close, price neutral (+0.000%)",won,6.10,2026-04-11T21:20:00+00:00,5m,0,0.0000,
2026-04-11T21:24:29.349144+00:00,hype-updown-5m-1775942400,"Hyperliquid Up or Down - April 11, 5:20PM-5:25PM ET",updown,NO,0.8400,5.12,0.30,"HYPE implied DOWN at 16%, edge -7.1%, 31s to close",won,6.09,2026-04-11T21:25:00+00:00,5m,0,0.0000,
2026-04-11T21:24:29.352501+00:00,sol-updown-5m-1775942400,"Solana Up or Down - April 11, 5:20PM-5:25PM ET",updown,NO,0.8400,4.62,0.30,"SOL implied DOWN at 16%, edge -7.1%, 31s to close",won,5.50,2026-04-11T21:25:00+00:00,5m,0,0.0000,
